"object_id","esquema","nome","tipo","pasta","tabela_pai","create_date","modify_date","linhas","caracteres","escreve","verbos_escrita","alvos_escrita","chama_proc","qtd_refs","tabelas_ref","outras_ref"
"1054066941","dbo","IV_Q$ACOMP_VENDA_USADO","VIEW","views","","2018-03-19 17:21:29","2018-03-19 17:21:29","1","2124","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_ACOMP_VENDA_USADO; IV_QUESTIONARIO",""
"1146539218","dbo","IV_Q$ACOMPAN_COMPRA_JDE","VIEW","views","","2016-08-23 14:43:29","2026-05-22 08:44:53","43","1437","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_ACOMPAN_COMPRA_JDE; IV_QUESTIONARIO",""
"2089214643","dbo","IV_Q$ACOMPAN_VEND_CONCESS","VIEW","views","","2021-01-25 23:24:10","2021-01-25 23:24:10","1","993","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_ACOMPAN_VEND_CONCESS; IV_QUESTIONARIO",""
"98255555","dbo","IV_Q$ACOMPANH_VENDA_JDE","VIEW","views","","2022-02-21 21:55:31","2022-08-26 10:14:57","49","4397","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_ACOMPANH_VENDA_JDE; IV_QUESTIONARIO",""
"1301735840","dbo","IV_Q$ACOMPANHA_COMPRA_IMP","VIEW","views","","2021-06-04 15:37:44","2026-05-22 08:41:34","45","1465","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_ACOMPANHA_COMPRA_IMP; IV_QUESTIONARIO",""
"1381736125","dbo","IV_Q$ACOMPANHAM_VENDA_IMP","VIEW","views","","2021-06-09 16:51:00","2022-08-26 10:17:50","16","1717","False","","","False","4","GE_Pessoa; IV_Formulario; IV_Q_ACOMPANHAM_VENDA_IMP; IV_Questionario",""
"673489528","dbo","IV_Q$ACOMPANHAMENTO_VENDA","VIEW","views","","2016-01-25 15:34:21","2016-03-22 19:20:05","1","2477","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_ACOMPANHAMENTO_VENDA; IV_QUESTIONARIO",""
"2088550674","dbo","IV_Q$ADM_FINANCEIRO","VIEW","views","","2025-06-05 12:15:04","2025-06-05 12:15:04","1","1271","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_ADM_FINANCEIRO; IV_QUESTIONARIO",""
"1264879723","dbo","IV_Q$ADM_FINANCEIRO_N","VIEW","views","","2024-03-08 17:17:10","2024-03-08 17:17:10","86","2458","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_ADM_FINANCEIRO; IV_QUESTIONARIO",""
"1349631901","dbo","IV_Q$AFE_VENDA_MQ_IM_USAD","VIEW","views","","2013-03-19 15:29:33","2016-03-22 19:20:05","1","1663","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFE_VENDA_MQ_IM_USAD; IV_QUESTIONARIO",""
"469732876","dbo","IV_Q$AFERICAO_CSC","VIEW","views","","2021-03-02 22:18:46","2021-03-02 22:18:46","1","1022","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_CSC; IV_QUESTIONARIO",""
"2028690425","dbo","IV_Q$AFERICAO_DE_PECAS","VIEW","views","","2020-06-18 09:36:12","2020-06-18 09:36:12","1","1010","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_DE_PECAS; IV_QUESTIONARIO",""
"1497212534","dbo","IV_Q$AFERICAO_IMPLEMENTO","VIEW","views","","2020-08-27 13:17:16","2020-08-27 13:17:16","1","1285","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_IMPLEMENTO; IV_QUESTIONARIO",""
"841210197","dbo","IV_Q$AFERICAO_MAQ_1_CONT","VIEW","views","","2020-07-23 13:46:37","2020-07-23 13:46:37","1","1221","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_MAQ_1_CONT; IV_QUESTIONARIO",""
"1033210881","dbo","IV_Q$AFERICAO_MAQ_1_WEB","VIEW","views","","2020-07-23 17:25:17","2020-07-23 17:25:17","1","1109","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_MAQ_1_WEB; IV_QUESTIONARIO",""
"585209285","dbo","IV_Q$AFERICAO_MAQ_2_CONT","VIEW","views","","2020-07-23 08:27:24","2020-07-23 08:27:24","1","1041","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_MAQ_2_CONT; IV_QUESTIONARIO",""
"1161211337","dbo","IV_Q$AFERICAO_MAQ_2_WEB","VIEW","views","","2020-07-23 22:02:19","2020-07-23 22:02:19","1","871","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_MAQ_2_WEB; IV_QUESTIONARIO",""
"713209741","dbo","IV_Q$AFERICAO_MAQ_3_CONT","VIEW","views","","2020-07-23 08:55:11","2020-07-23 08:55:11","1","1321","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_MAQ_3_CONT; IV_QUESTIONARIO",""
"1289211793","dbo","IV_Q$AFERICAO_MAQ_3_WEB","VIEW","views","","2020-07-24 10:48:21","2020-07-24 10:48:21","1","924","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_MAQ_3_WEB; IV_QUESTIONARIO",""
"1796969528","dbo","IV_Q$AFERICAO_PECAS","VIEW","views","","2015-11-06 09:40:50","2016-03-22 19:20:06","1","781","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_PECAS; IV_QUESTIONARIO",""
"271392086","dbo","IV_Q$AFERICAO_POS_SOLUCAO","VIEW","views","","2015-02-14 11:04:36","2016-03-22 19:20:04","1","916","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_POS_SOLUCAO; IV_QUESTIONARIO",""
"1484688487","dbo","IV_Q$AFERICAO_SERV_WEB","VIEW","views","","2020-05-13 14:25:27","2020-05-14 16:40:50","11","1061","False","","","False","4","GE_Pessoa; IV_Formulario; IV_Q_AFERICAO_SERV_WEB; IV_Questionario",""
"319392257","dbo","IV_Q$AFERICAO_SERVICOS","VIEW","views","","2015-02-14 11:04:49","2016-03-22 19:20:04","1","1192","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_SERVICOS; IV_QUESTIONARIO",""
"1633545003","dbo","IV_Q$AFERICAO_SUPORTE_INT","VIEW","views","","2018-01-18 14:38:02","2018-01-18 14:38:02","1","829","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_SUPORTE_INT; IV_QUESTIONARIO",""
"46063350","dbo","IV_Q$AFERICAO_VENDA_MAQ","VIEW","views","","2018-02-27 16:25:05","2018-02-27 16:25:05","1","1165","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_VENDA_MAQ; IV_QUESTIONARIO",""
"255392029","dbo","IV_Q$AFERICAO_VENDA_MQ_IM","VIEW","views","","2015-02-14 11:04:32","2016-03-22 19:20:04","1","1916","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AFERICAO_VENDA_MQ_IM; IV_QUESTIONARIO",""
"317400350","dbo","IV_Q$AGUARDAR_PECAS","VIEW","views","","2024-09-11 08:42:50","2024-09-11 08:42:50","1","819","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AGUARDAR_PECAS; IV_QUESTIONARIO",""
"369592555","dbo","IV_Q$ALTERADO_PAGAMENTO","VIEW","views","","2025-08-07 10:40:18","2025-08-07 10:40:18","1","897","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_ALTERADO_PAGAMENTO; IV_QUESTIONARIO",""
"994258747","dbo","IV_Q$ANALISE_DE_CREDITO","VIEW","views","","2022-03-31 17:20:17","2022-03-31 17:20:17","1","4588","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_QUESTIONARIO","IV_Q_ANALISE_DE_CREDITO"
"514868951","dbo","IV_Q$APRESENT_EQUIPAMENTO","VIEW","views","","2014-12-18 20:16:02","2016-03-22 19:20:04","1","786","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_APRESENT_EQUIPAMENTO; IV_QUESTIONARIO",""
"75199368","dbo","IV_Q$APRESENT_IMPLEMENTO","VIEW","views","","2013-10-08 14:23:25","2016-03-22 19:20:03","1","958","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_APRESENT_IMPLEMENTO; IV_QUESTIONARIO",""
"722869692","dbo","IV_Q$APRESENTACAO","VIEW","views","","2014-12-19 13:06:05","2016-03-22 19:20:05","1","1021","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_APRESENTACAO; IV_QUESTIONARIO",""
"694345588","dbo","IV_Q$APRESENTACAO_JDE","VIEW","views","","2014-09-15 17:17:11","2016-03-22 19:20:05","1","1029","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_APRESENTACAO_JDE; IV_QUESTIONARIO",""
"189399894","dbo","IV_Q$APROVACAO_TCSM","VIEW","views","","2024-09-11 08:34:52","2024-09-11 08:34:52","1","815","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_APROVACAO_TCSM; IV_QUESTIONARIO",""
"186639908","dbo","IV_Q$ATUALIZACAO_PUK","VIEW","views","","2026-02-10 17:05:16","2026-02-10 17:05:16","1","1131","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_ATUALIZACAO_PUK; IV_QUESTIONARIO",""
"738153725","dbo","IV_Q$AVAL_COLH_CANA_USADA","VIEW","views","","2013-03-21 18:18:53","2016-03-22 19:20:05","1","2209","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AVAL_COLH_CANA_USADA; IV_QUESTIONARIO",""
"610153269","dbo","IV_Q$AVAL_TRATORES_USADOS","VIEW","views","","2013-03-21 17:15:13","2016-03-22 19:20:04","1","3329","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AVAL_TRATORES_USADOS; IV_QUESTIONARIO",""
"27303307","dbo","IV_Q$AVAL_USADO_ENTRADA","VIEW","views","","2022-06-10 10:13:28","2022-06-10 10:13:28","1","1094","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AVAL_USADO_ENTRADA; IV_QUESTIONARIO",""
"674153497","dbo","IV_Q$AVALIA_COLHEIT_USADA","VIEW","views","","2013-03-21 17:56:48","2016-03-22 19:20:05","1","3098","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AVALIA_COLHEIT_USADA; IV_QUESTIONARIO",""
"1632165010","dbo","IV_Q$AVALIA_IMPLEM_USADO","VIEW","views","","2019-11-21 16:20:04","2019-12-01 18:51:22","13","1548","False","","","False","4","GE_Pessoa; IV_Formulario; IV_Q_AVALIA_IMPLEM_USADO; IV_Questionario",""
"1715641305","dbo","IV_Q$AVALIA_USADO_ENTRADA","VIEW","views","","2019-03-29 10:56:22","2019-03-29 10:56:22","1","2140","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AVALIA_USADO_ENTRADA; IV_QUESTIONARIO",""
"117731622","dbo","IV_Q$AVALIACAO_AMS_USADO","VIEW","views","","2021-02-07 11:54:24","2021-02-07 11:54:24","1","918","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_AVALIACAO_AMS_USADO; IV_QUESTIONARIO",""
"48055257","dbo","IV_Q$CADASTROS_LISTAS","VIEW","views","","2012-01-02 16:32:05","2016-03-22 19:20:03","1","817","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_CADASTROS_LISTAS; IV_QUESTIONARIO",""
"200543948","dbo","IV_Q$CANCEL_RENOVACAO_SEG","VIEW","views","","2025-05-07 17:07:20","2025-05-07 17:07:20","1","972","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_CANCEL_RENOVACAO_SEG; IV_QUESTIONARIO",""
"1593928900","dbo","IV_Q$CANCELAMENTO_SEGURO","VIEW","views","","2024-12-26 17:51:06","2024-12-26 17:51:06","1","874","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_CANCELAMENTO_SEGURO; IV_QUESTIONARIO",""
"421068736","dbo","IV_Q$CANHOTO_DIGITAL","VIEW","views","","2025-06-13 08:39:13","2025-06-13 08:39:13","1","950","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_CANHOTO_DIGITAL; IV_QUESTIONARIO",""
"521925081","dbo","IV_Q$CHASSI_ENTREGA_FISIC","VIEW","views","","2024-11-27 08:50:03","2024-11-27 08:50:03","1","819","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_CHASSI_ENTREGA_FISIC; IV_QUESTIONARIO",""
"1503500585","dbo","IV_Q$CHASSI_EQUIPAMENTO","VIEW","views","","2025-03-13 15:00:02","2025-03-13 15:00:02","1","832","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_CHASSI_EQUIPAMENTO; IV_QUESTIONARIO",""
"445400806","dbo","IV_Q$CHASSI_PMP","VIEW","views","","2024-09-11 08:47:26","2024-09-11 08:47:26","1","855","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_CHASSI_PMP; IV_QUESTIONARIO",""
"779201876","dbo","IV_Q$CHEGADA_IMPLEMENTO","VIEW","views","","2013-10-08 17:29:04","2016-03-22 19:20:05","1","823","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_CHEGADA_IMPLEMENTO; IV_QUESTIONARIO",""
"1258643727","dbo","IV_Q$COM_INTERESSE_FUTURO","VIEW","views","","2026-03-31 13:50:17","2026-03-31 13:50:17","1","1150","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_COM_INTERESSE_FUTURO; IV_QUESTIONARIO",""
"1288495769","dbo","IV_Q$COMISSAO","VIEW","views","","2017-06-07 15:33:15","2021-10-04 11:26:37","14","1676","False","","","False","4","GE_Pessoa; IV_Formulario; IV_Q_COMISSAO; IV_Questionario",""
"1321211907","dbo","IV_Q$COMISSAO_AMS","VIEW","views","","2020-08-04 09:49:55","2021-11-29 10:51:35","12","1201","False","","","False","4","GE_Pessoa; IV_Formulario; IV_Q_COMISSAO_AMS; IV_Questionario",""
"172683813","dbo","IV_Q$COMISSAO_CONTACHAVE","VIEW","views","","2020-03-19 09:06:44","2020-12-14 13:13:03","11","1124","False","","","False","4","GE_Pessoa; IV_Formulario; IV_Q_COMISSAO_CONTACHAVE; IV_Questionario",""
"1141019246","dbo","IV_Q$COMISSAO_LOCACAO","VIEW","views","","2017-11-06 17:39:31","2017-11-06 17:39:31","1","1279","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_QUESTIONARIO","IV_Q_COMISSAO_LOCACAO"
"1637737037","dbo","IV_Q$COMISSAO_SERV_AMS","VIEW","views","","2021-07-27 07:42:05","2021-07-27 07:42:05","1","1317","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_COMISSAO_SERV_AMS; IV_QUESTIONARIO",""
"485016909","dbo","IV_Q$COMISSAO_USADO","VIEW","views","","2017-09-19 14:52:31","2017-09-19 14:52:31","1","945","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_COMISSAO_USADO; IV_QUESTIONARIO",""
"401540614","dbo","IV_Q$COMISSAO_VD_LOCACAO","VIEW","views","","2017-11-09 14:02:41","2017-11-09 14:02:41","1","1287","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_COMISSAO_VD_LOCACAO; IV_QUESTIONARIO",""
"2094682560","dbo","IV_Q$COMPETID_NEGOC_IMPL","VIEW","views","","2013-10-08 13:59:35","2016-03-22 19:20:06","1","1058","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_COMPETID_NEGOC_IMPL; IV_QUESTIONARIO",""
"594869236","dbo","IV_Q$COMPETIDORES_NA_NEG","VIEW","views","","2014-12-19 13:05:57","2016-03-22 19:20:04","1","1050","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_COMPETIDORES_NA_NEG; IV_QUESTIONARIO",""
"848878241","dbo","IV_Q$COMPETIDORES_NA_NEGO","VIEW","views","","2024-01-31 08:55:15","2024-01-31 08:55:15","1","1091","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_COMPETIDORES_NA_NEGO; IV_QUESTIONARIO",""
"241592099","dbo","IV_Q$CONDICOES_DE_VENDAS","VIEW","views","","2025-08-07 09:29:51","2025-08-07 09:29:51","1","1176","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_CONDICOES_DE_VENDAS; IV_QUESTIONARIO",""
"1246783649","dbo","IV_Q$CONT_COMISSAO_22","VIEW","views","","2022-04-25 16:22:18","2022-04-25 16:22:18","1","1584","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_CONT_COMISSAO_22; IV_QUESTIONARIO",""
"1141071301","dbo","IV_Q$COTA_CONSORCIO","VIEW","views","","2025-07-10 15:04:58","2025-07-10 15:04:58","1","1045","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_COTA_CONSORCIO; IV_QUESTIONARIO",""
"666641618","dbo","IV_Q$DEMO_EQUIP_JD","VIEW","views","","2026-02-26 16:02:16","2026-02-26 16:02:16","1","1706","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_DEMO_EQUIP_JD; IV_QUESTIONARIO",""
"2066874480","dbo","IV_Q$DEMO_IMPLEMENTO","VIEW","views","","2015-01-19 00:03:16","2016-03-22 19:20:06","1","1675","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_DEMO_IMPLEMENTO; IV_QUESTIONARIO",""
"1276687746","dbo","IV_Q$DEMO_MAQUINAS","VIEW","views","","2020-05-04 19:52:35","2020-05-17 17:19:25","11","1118","False","","","False","4","GE_Pessoa; IV_Formulario; IV_Q_DEMO_MAQUINAS; IV_Questionario",""
"864878298","dbo","IV_Q$DEMO_TRATOR","VIEW","views","","2024-02-05 09:17:56","2024-02-05 09:17:56","1","1697","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_DEMO_TRATOR; IV_QUESTIONARIO",""
"1605632813","dbo","IV_Q$DEMONSTR_COLHEITAD","VIEW","views","","2013-03-20 12:26:16","2016-03-22 19:20:05","1","1031","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_DEMONSTR_COLHEITAD; IV_QUESTIONARIO",""
"986642758","dbo","IV_Q$DEMONSTRACAO_JD","VIEW","views","","2026-03-18 14:13:30","2026-03-18 14:13:30","1","1922","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_DEMONSTRACAO_JD; IV_QUESTIONARIO",""
"2126122815","dbo","IV_Q$DEMONSTRACAO_LOG","VIEW","views","","2026-02-04 11:07:22","2026-02-04 11:07:22","1","872","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_DEMONSTRACAO_LOG; IV_QUESTIONARIO",""
"1886121960","dbo","IV_Q$DEMONSTRACAO_NF","VIEW","views","","2026-01-19 09:45:54","2026-01-19 09:45:54","1","801","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_DEMONSTRACAO_NF; IV_QUESTIONARIO",""
"530869008","dbo","IV_Q$DEMONSTRACAO_TRATOR","VIEW","views","","2014-12-19 13:03:06","2016-03-22 19:20:04","1","1676","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_DEMONSTRACAO_TRATOR; IV_QUESTIONARIO",""
"573401262","dbo","IV_Q$DEVOLUCAO_PECA","VIEW","views","","2024-09-11 08:50:26","2024-09-11 08:50:26","1","799","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_DEVOLUCAO_PECA; IV_QUESTIONARIO",""
"1169595405","dbo","IV_Q$DEVOLUCAO_PUK","VIEW","views","","2025-08-27 10:23:16","2025-08-27 10:23:16","1","803","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_DEVOLUCAO_PUK; IV_QUESTIONARIO",""
"682537565","dbo","IV_Q$DOC_ANALISE_CREDITO","VIEW","views","","2016-08-08 10:58:01","2016-08-08 10:58:01","1","1754","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_DOC_ANALISE_CREDITO; IV_QUESTIONARIO",""
"935830546","dbo","IV_Q$EVENTOS_AFERICAO","VIEW","views","","2023-04-17 12:06:11","2023-04-17 12:06:11","1","1306","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_EVENTOS_AFERICAO; IV_QUESTIONARIO",""
"2016882402","dbo","IV_Q$EXP_FLUXO_MODELER","VIEW","views","","2024-07-25 14:06:03","2024-07-25 14:06:03","1","816","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_EXP_FLUXO_MODELER; IV_QUESTIONARIO",""
"701401718","dbo","IV_Q$FORA_SERVICO_PMP","VIEW","views","","2024-09-11 08:54:24","2024-09-11 08:54:24","1","900","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_FORA_SERVICO_PMP; IV_QUESTIONARIO",""
"1697545231","dbo","IV_Q$FORM_TREINO","VIEW","views","","2018-01-18 17:26:42","2018-01-18 17:26:42","1","775","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_FORM_TREINO; IV_QUESTIONARIO",""
"829402174","dbo","IV_Q$GAR_DATA_SERVICO","VIEW","views","","2024-09-11 08:58:52","2024-09-11 08:58:52","1","852","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_GAR_DATA_SERVICO; IV_QUESTIONARIO",""
"1455500414","dbo","IV_Q$GAR_FAB_SOL_PECA","VIEW","views","","2025-02-26 15:39:52","2025-02-26 15:39:52","1","803","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_GAR_FAB_SOL_PECA; IV_QUESTIONARIO",""
"1207831515","dbo","IV_Q$GESTAO_CREDITO","VIEW","views","","2023-05-31 10:17:41","2023-05-31 10:17:41","1","2888","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_GESTAO_CREDITO; IV_QUESTIONARIO",""
"1230783592","dbo","IV_Q$GESTAO_CREDITO_AMS","VIEW","views","","2022-04-20 15:03:09","2022-12-01 15:08:52","15","1862","False","","","False","4","GE_Pessoa; IV_Formulario; IV_Q_GESTAO_CREDITO_AMS; IV_Questionario",""
"1166783364","dbo","IV_Q$GESTAO_CREDITO_IMP","VIEW","views","","2022-04-20 15:00:01","2023-07-27 16:22:33","15","1889","False","","","False","4","GE_Pessoa; IV_Formulario; IV_Q_GESTAO_CREDITO_IMP; IV_Questionario",""
"55827411","dbo","IV_Q$GESTAO_PRODUTO___AMS","VIEW","views","","2023-02-24 12:36:39","2023-02-24 12:36:39","1","1885","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_GESTAO_PRODUTO___AMS; IV_QUESTIONARIO",""
"39827354","dbo","IV_Q$GESTAO_PRODUTO_IMPL","VIEW","views","","2023-02-24 12:35:02","2023-02-24 12:35:02","1","1618","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_GESTAO_PRODUTO_IMPL; IV_QUESTIONARIO",""
"9923257","dbo","IV_Q$HORIMETRO_AGREGA","VIEW","views","","2024-09-19 12:35:24","2024-09-19 12:35:24","1","803","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_HORIMETRO_AGREGA; IV_QUESTIONARIO",""
"384160564","dbo","IV_Q$INCENTIVO","VIEW","views","","2019-08-02 08:49:42","2019-08-02 08:49:42","1","2241","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_INCENTIVO; IV_QUESTIONARIO",""
"256876132","dbo","IV_Q$INTERESSE_FUTURO_PRO","VIEW","views","","2023-12-04 09:32:59","2023-12-04 09:32:59","1","784","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_INTERESSE_FUTURO_PRO; IV_QUESTIONARIO",""
"560877215","dbo","IV_Q$INTERESSE_PROJETO_IR","VIEW","views","","2024-01-28 22:53:11","2024-01-28 22:53:11","1","1026","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_INTERESSE_PROJETO_IR; IV_QUESTIONARIO",""
"1758121504","dbo","IV_Q$LIBERAR_DEMONSTRACAO","VIEW","views","","2026-01-19 09:37:54","2026-01-19 09:37:54","1","894","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_LIBERAR_DEMONSTRACAO; IV_QUESTIONARIO",""
"538641162","dbo","IV_Q$LICENCAS_PUK","VIEW","views","","2026-02-12 11:07:33","2026-02-12 11:07:33","1","1179","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_LICENCAS_PUK; IV_QUESTIONARIO",""
"785541982","dbo","IV_Q$LOCACAO_COMISSAO","VIEW","views","","2017-11-09 15:09:17","2017-11-09 15:09:17","1","1283","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_LOCACAO_COMISSAO; IV_QUESTIONARIO",""
"1849929812","dbo","IV_Q$OFERECE_RENOV_SEGURO","VIEW","views","","2024-12-27 08:29:08","2024-12-27 08:29:08","1","1313","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_OFERECE_RENOV_SEGURO; IV_QUESTIONARIO",""
"208055827","dbo","IV_Q$ORIGEM_DA_RENDA","VIEW","views","","2012-01-02 16:32:23","2016-03-22 19:20:03","1","813","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_ORIGEM_DA_RENDA; IV_QUESTIONARIO",""
"137923713","dbo","IV_Q$OS_ABERTA","VIEW","views","","2024-09-19 12:41:29","2024-09-19 12:41:29","1","836","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_OS_ABERTA; IV_QUESTIONARIO",""
"1085403086","dbo","IV_Q$OS_CORTESIA","VIEW","views","","2024-09-11 09:08:48","2024-09-11 09:08:48","1","890","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_OS_CORTESIA; IV_QUESTIONARIO",""
"1762977507","dbo","IV_Q$OS_GARANTIA","VIEW","views","","2025-02-14 15:51:16","2025-02-14 15:51:16","1","890","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_OS_GARANTIA; IV_QUESTIONARIO",""
"265924169","dbo","IV_Q$OS_REVISAO_ENTREGA","VIEW","views","","2024-09-19 12:47:52","2024-09-19 12:47:52","1","924","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_OS_REVISAO_ENTREGA; IV_QUESTIONARIO",""
"2076690596","dbo","IV_Q$PECAS_AFERICAO","VIEW","views","","2020-06-18 17:31:06","2020-06-18 17:31:06","1","1229","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_PECAS_AFERICAO; IV_QUESTIONARIO",""
"2129598825","dbo","IV_Q$PEDIDO_GC","VIEW","views","","2025-10-01 09:05:28","2025-10-01 09:05:28","1","1201","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_PEDIDO_GC; IV_QUESTIONARIO",""
"1306643898","dbo","IV_Q$PEDIDO_KAM","VIEW","views","","2026-04-01 14:27:14","2026-04-01 14:27:14","1","1717","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_PEDIDO_KAM; IV_QUESTIONARIO",""
"1290643841","dbo","IV_Q$PEDIDO_SAM","VIEW","views","","2026-04-01 14:26:24","2026-04-01 14:26:24","1","1354","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_PEDIDO_SAM; IV_QUESTIONARIO",""
"58639452","dbo","IV_Q$PERCEPCAO_JD","VIEW","views","","2026-02-10 14:44:05","2026-02-10 14:44:05","1","1388","False","","","False","4","GE_PESSOA; IV_FORMULARIO; IV_Q_PERCEPCAO_JD; IV_QUESTIONARIO",""
