"SeqPar","SeqGlbPar","NroEmpresa","Campo1","Campo2","Campo3","Campo4","Campo5","Campo6","Numero1","Numero2","Numero3","Numero4","Numero5","Numero6","Data1","Data2","Data3","Data4","Data5","Data6","Literal1","Literal2","Literal3","Literal4","Literal5","Literal6","Literal7","Literal8","Literal9","Literal10","DtaAlteracao","UsuAlteracao","SimNao1","SimNao2","SimNao3","SimNao4","SimNao5","SimNao6","SimNao7","SimNao8","SimNao9","SimNao10"
"650709","15","0","","","","","","","","","","","","","","","","","","","NEW HOLLAND AGRICULTURE","TRATOR NEW HOLLAND TT3880","USADOS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650710","15","0","","","","","","","","","","","","","","","","","","","VICON MAQUINAS AGRICOLAS","ADUBADORA E SEMEADORA DUPLO DISCO","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650711","15","0","","","","","","","","","","","","","","","","","","","DMB MAQUINAS E IMPLEM AGRICOLA","DISTRIBUIDOR DE CALCARIO E ADUBO CAPACIDADE 5.500 KG","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650712","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","MODEM M JD LINK 4G","AMS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650713","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","COLHEDORA DE CANA CH950 ESTEIRA (MY22)","COLHEDORA CANA","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650714","15","0","","","","","","","","","","","","","","","","","","","SANTA IZABEL AGRO INDUSTRIA","TRITURADOR DE RESTOS DE CULTURA","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650715","15","0","","","","","","","","","","","","","","","","","","","BALDAN IMPLEMENTOS AGRICOLAS","PLANTADEIRA PLD 4 LINHAS","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650716","15","0","","","","","","","","","","","","","","","","","","","INDUTAR TECNO METAL LTDA","ROÇADEIRA GRAZE 1.80M","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650717","15","0","","","","","","","","","","","","","","","","","","","NB MAQUINAS LTDA","SEGADEIRA DE DISCO JF 2100 D","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650718","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","COLHEITADEIRA S440","COLHEITADEIRA","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650719","15","0","","","","","","","","","","","","","","","","","","","AGRITECH LAVRALE IND MAQ","TRATOR AGRITECH 1175","USADOS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650720","15","0","","","","","","","","","","","","","","","","","","","MARCHESAN IMPL E MAQ AGRIC TAT","GRADE ARADORA SUPER PESADA CONTROLE REMOTO","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650721","15","0","","","","","","","","","","","","","","","","","","","HARAMAQ IND E COM DE MAQ AGRIC","VAGAO MISTURADOR SUPERMIX 7.0","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650722","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","COLHEITADEIRA 1175  JOHN DEERE","COLHEITADEIRA","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650723","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","TRATOR JOHN DEERE 7200J","TRATOR","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650724","15","0","","","","","","","","","","","","","","","","","","","KAMAQ MAQUINAS E IMPLEM AGRIC","ADUBADEIRA KOMANDER","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650725","15","0","","","","","","","","","","","","","","","","","","","KO MAQUINAS AGRICOLAS LTDA","ATOMIZADOR AGRÍCOLA KO A TC S","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650726","15","0","","","","","","","","","","","","","","","","","","","GTM TECNOLOGIA EM EQUIPAMENTOS","PODADEIRA PLT-350 TC","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650727","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","MONITOR UNIVERSAL JOHN DEERE 4640","AMS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650728","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","PIVOT PRO ACTIVATION - GS3","AMS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650729","15","0","","","","","","","","","","","","","","","","","","","BM DUMONT EQUIP AGRICOLAS LTDA","ARRANCADOR INVERTEDOR D AMENDOIM","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650730","15","0","","","","","","","","","","","","","","","","","","","IMPLEMENTOS AGRICOLAS MARISPAN","GUINCHO BIG BAG TELESCOPIO","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650731","15","0","","","","","","","","","","","","","","","","","","","NB MAQUINAS LTDA","ENSILADEIRA EN 9 CAVALE","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650732","15","0","","","","","","","","","","","","","","","","","","","GTM TECNOLOGIA EM EQUIPAMENTOS","PODADEIRA","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650733","15","0","","","","","","","","","","","","","","","","","","","INDUSTRIAS REUNIDAS COLOMBO","NIVELADORA ROTATIVA","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650734","15","0","","","","","","","","","","","","","","","","","","","MARCHESAN IMPL E MAQ AGRIC TAT","PLANTADEIRA ADUBADEIRA PST DUO FLEX","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650735","15","0","","","","","","","","","","","","","","","","","","","VICON MAQUINAS AGRICOLAS","ADUBADORA E SEMEADORA MONODISCO","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650736","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","MONITOR UNIVERSAL 4240 JOHN DEERE","AMS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650737","15","0","","","","","","","","","","","","","","","","","","","INDUSTRIAS REUNIDAS COLOMBO","CARRETA TRANSBORDO DE GRÃOS","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650738","15","0","","","","","","","","","","","","","","","","","","","CRENLO DO BRASIL ENGENHARIA","CARREGADOR FRONTAL  563SL","IMPLEMENTOS JD","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650739","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","COLHEDORA DE CANA C/ ESTEIRA CH 3510","COLHEDORA CANA","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650740","15","0","","","","","","","","","","","","","","","","","","","MASSEY FERGUSON","TRATOR MASSEY 283","USADOS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650741","15","0","","","","","","","","","","","","","","","","","","","AGROLEITE CABINAS AGRICOLAS","CABINE AGRICOLA","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650742","15","0","","","","","","","","","","","","","","","","","","","AGROMA INDUSTRIA COMERCIO","ATOMIZADOR AGRO TURBO 2000 ELEVADO C/ KIT HIDRÁULICO ELEVADO","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650743","15","0","","","","","","","","","","","","","","","","","","","BALDAN IMPLEMENTOS AGRICOLAS","PA HIDRAULICA","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650744","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","RÁDIO JOHN DEERE RTK 450 MHZ","AMS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650745","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","STARFIRE 6000 RTK READY ACTIVATION","AMS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650746","15","0","","","","","","","","","","","","","","","","","","","AGRITECH LAVRALE IND MAQ","ENXADA ROT FIXA ENCANT. RFE-150/E 6C","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650747","15","0","","","","","","","","","","","","","","","","","","","MARCHESAN IMPL E MAQ AGRIC TAT","DISTRIBUIDOR DE TORTA E COMPOSTO POR CALHA VIBRATORIA","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650748","15","0","","","","","","","","","","","","","","","","","","","CIMAG IND. E COM. DE MAQ. AGR.","KIT PULVERIZADOR ATM 250 LTS TURBO BOMBA CJP 75","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650749","15","0","","","","","","","","","","","","","","","","","","","KO MAQUINAS AGRICOLAS LTDA","PULVERIZADOR AGRÍCOLA KO CI","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650750","15","0","","","","","","","","","","","","","","","","","","","BM DUMONT EQUIP AGRICOLAS LTDA","LEVANTADOR LEIRA DE AMENDOIM","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650751","15","0","","","","","","","","","","","","","","","","","","","HORSE MACHINEN IMPLEMENTOS AGR","CESTO AEREO DE HIDRAULICO","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650752","15","0","","","","","","","","","","","","","","","","","","","JAN IMPLEMENTOS","SUBSOLADOR JUMBO MATIC HIDRAULICO 3 C/ ROLO COMPACTADOR","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650753","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","PLATAFORMA DE CORTE","PLATAFORMA CORTE","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650754","15","0","","","","","","","","","","","","","","","","","","","BALDAN IMPLEMENTOS AGRICOLAS","ROÇADEIRA RD2700 DE 4 FACAS C/ SUPORTE C/ RODA C/ CARDAN","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650755","15","0","","","","","","","","","","","","","","","","","","","IKEDA EMPRESARIAL LTDA","ARADO MONTADO FIXO MF5L H C/RODA PROF.","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650756","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","VOLANTE AUTOTRAC UNIVERSAL 300","AMS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650757","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","MONITOR JOHN DEERE 4600 COMMANDCENTER","AMS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650758","15","0","","","","","","","","","","","","","","","","","","","MASSEY FERGUSON","TRATOR MASSEY 235 PLATAFORMA","TRATOR","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650759","15","0","","","","","","","","","","","","","","","","","","","HARAMAQ IND E COM DE MAQ AGRIC","VAGÃO MISTURADOR PROHMIX","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650760","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","KIT AUTO TRAC CONTROLLER 300 DA JOHN DEERE","AMS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650761","15","0","","","","","","","","","","","","","","","","","","","IMPLEMENTOS AGRICOLAS MARISPAN","PLAINA NIVELADORA 2000","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650762","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","LICENÇA PERMANENTE RTK DO STARFIRE 7000 UNIVERSAL","AMS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650763","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","PRECISION AG ESSENTIALS, ATU","AMS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650764","15","0","","","","","","","","","","","","","","","","","","","IMPLEMENTOS AGRICOLAS MARISPAN","KIT PA CARREGADEIRA AGRICOLA SERIE T","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650765","15","0","","","","","","","","","","","","","","","","","","","MARCHESAN IMPL E MAQ AGRIC TAT","GRADE NIVELADORA LEVE GNL","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650766","15","0","","","","","","","","","","","","","","","","","","","FORD MOTOR COMPANY BRASIL LTDA","TRATOR  FORD 6610","USADOS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650767","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","TRATOR JOHN DEERE 6210M","TRATOR","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650768","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","FORRAGEIRA AUTOPROPELIDA 8300","FORRAGEIRA","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650769","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","TRATOR JOHN DEERE 5120M","TRATOR","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650770","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","ATIVAÇÃO ESTAÇÃO METEOROLÓGICA MOVEL JD - CONT. APL UCC2","AMS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650771","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","COLHEDORA DE CANA CH750 MY27","COLHEDORA CANA","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650772","15","0","","","","","","","","","","","","","","","","","","","INDUSTRIAS REUNIDAS COLOMBO","VAGÃO GRANELEIRO E ENSACADOR","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650773","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","TRATOR JOHN DEERE 5070E","TRATOR","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650774","15","0","","","","","","","","","","","","","","","","","","","VALTRA","TRATOR VALTRA BM 110","USADOS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650775","15","0","","","","","","","","","","","","","","","","","","","VALTRA","TRATOR VALTRA A750","USADOS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650776","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","G5PLUS UNIVERSAL DISPLAY","AMS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650777","15","0","","","","","","","","","","","","","","","","","","","IMPLEMENTOS AGRICOLAS J.Z LTDA","PA TRASEIRA MECANICA 220 LITROS","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650778","15","0","","","","","","","","","","","","","","","","","","","JAN IMPLEMENTOS","TRITURADOR DE RESTOS DE CULTURA - TRITTON 1800","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650779","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","TRATOR JOHN DEERE 6135M","TRATOR","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650780","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","TRATOR JOHN DEERE 8410R (MAR-I)","TRATOR","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650781","15","0","","","","","","","","","","","","","","","","","","","VALTRA","VALTRA BH210 I 4X4","TRATOR","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650782","15","0","","","","","","","","","","","","","","","","","","","AGROLEITE CABINAS AGRICOLAS","CABINE STANDARD PARA TRATOR 5425N","IMPLEMENTOS OM","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650783","15","0","","","","","","","","","","","","","","","","","","","MAQUINAS AGRICOLAS JACTO","COLHEDEIRA TRACIONADA DE CAFE KTR3500","USADOS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
"650784","15","0","","","","","","","","","","","","","","","","","","","JOHN DEERE BRASIL LTDA.","JDLINK BOOST","AMS","","","","","","","","27/07/2026 07:00:04","Import","","","","","","","","","",""
